	SL335749	SL335753	SL335763	SL335764	SL335770	SL335771	SL310935	SL310936	SL310937	SL310939	SL310940	SL310941	SL310942	SL310943	SL310944	SL310945	SL310946	SL310947	SL310948	SL310949	SL310950	SL310951	SL310952	SL310953	SL310954	SL310955	SL310956	SL310957	SL310958	SL310959	SL310960	SL310961	SL310962	SL310963	SL310964	SL310965	SL310966	SL310967	SL310968	SL310969	SL310970	SL310971	SL310972	SL310973	SL310974	SL310975	SL310976	SL310977	SL310978	SL310979	SL310980	SL310981	SL310982	SL310983	SL310984	SL310985	SL310986	SL310987	SL310988	SL310989	SL310990	SL310991	SL310992	SL310993	SL310995	SL310996	SL310997	SL310998	SL310999	SL311000	SL311001	SL311002	SL311003	SL311004	SL311005	SL311006	SL311007	SL311008	SL311009	SL311010	SL311011	SL311012	SL311013	SL311014	SL342401	SL342402	SL342403	SL342404	SL342405	SL342406	SL342407	SL342408	SL342409	SL342410	SL342411	SL342412	SL342413	SL342414	SL342415	SL342416	SL342417	SL342418	SL342419	SL342420	SL342421	SL342422	SL342423	SL342424	SL342425	SL342426	SL342427	SL342428	SL342429	SL342430	SL311015	SL311016	SL311017	SL311018	SL311019	SL311020	SL311021	SL311023	SL311024	SL311025	SL311026	SL311029	SL311030	SL335676	SL335677	SL335678	SL335679	SL335680	SL335681	SL335682	SL335684	SL335685	SL335686	SL335687	SL335690	SL335691	SL335692	SL335693	SL335694	SL335695	SL335696	SL335697	SL335698	SL335700	SL335701	SL335702	SL335703	SL335706	SL335707	SL335708	SL335709	SL335710	SL335711	SL335712	SL335713	SL335714	SL335716	SL335717	SL335719	SL335720	SL335722	SL335723	SL342439	SL342440	SL342441	SL342442	SL342443	SL342445	SL342446	SL342447	SL342448	SL342449	SL342450	SL342451	SL342452	SL342453	SL342454	SL342455	SL342456	SL342457	SL342458	SL342516	SL342517	SL342518	SL342364	SL342365	SL342366	SL342368	SL342373	SL342374	SL342375	SL342376	SL342377	SL342383	SL342384	SL342385	SL342386	SL342387	SL342388	SL342390	SL342391	REF_G000023205	REF_G000180435	REF_G000632005	REF_G000632185	REF_G000735325	REF_G000877795	REF_G001061825	REF_G001066245
SL335749	0.0	0.256756756757	0.248348745046	0.262814943527	0.243040212108	0.242082429501	0.218173836699	0.189373297003	0.225209343323	0.189141076992	0.202375714914	0.192835028748	0.229299363057	0.199210179903	0.200622775801	0.189777777778	0.196113074205	0.18816254417	0.192511013216	0.181130396084	0.184922394678	0.185809312639	0.194333776007	0.204424778761	0.217165149545	0.226117440841	0.26202247191	0.243125272807	0.217756183746	0.200353045013	0.18949259093	0.213157894737	0.193791574279	0.240330291178	0.191950464396	0.205083260298	0.188386524823	0.22614379085	0.214067278287	0.217128027682	0.22427318874	0.213565536205	0.207199297629	0.196902654867	0.195143487859	0.218087408048	0.201048951049	0.207638279192	0.191338930623	0.189739053516	0.191714411635	0.193477302777	0.186725663717	0.205467372134	0.193891102258	0.192904656319	0.216644052465	0.218410768563	0.18125	0.209227957972	0.183754993342	0.193679458239	0.195525727069	0.200088144557	0.246166950596	0.206516952884	0.191150442478	0.205623901582	0.195412439347	0.18544809228	0.190707964602	0.190013256739	0.217010083297	0.212054553454	0.200701139351	0.203598069329	0.234079173838	0.212373848179	0.19184758529	0.183555555556	0.188814317673	0.193375111907	0.194247787611	0.211077191452	0.2525208242	0.279913606911	0.223187147199	0.197898423818	0.194076038904	0.193705673759	0.204	0.204456094364	0.204385964912	0.218997361478	0.212026726058	0.224782608696	0.214379658045	0.206956521739	0.200264084507	0.198245614035	0.210711150132	0.218545929473	0.197898423818	0.211672473868	0.205220522052	0.209210526316	0.252279635258	0.203679369251	0.196929824561	0.191526919682	0.213443910956	0.21741032371	0.198409191339	0.208168642951	0.193689745837	0.214596003475	0.204081632653	0.190392243279	0.198952879581	0.212017167382	0.2	0.218858131488	0.278019113814	0.221585903084	0.203980099502	0.258635578584	0.231404958678	0.228284591881	0.280966767372	0.254420008624	0.219035202086	0.214006089604	0.251063829787	0.212516297262	0.206686930091	0.240539364941	0.21484375	0.213604852686	0.246533795494	0.210711150132	0.225848003435	0.243923611111	0.232865048957	0.199912510936	0.202537182852	0.209474141678	0.258064516129	0.209947183099	0.231934227607	0.228312473025	0.248921484038	0.266695766041	0.254412397762	0.231606443187	0.270878407616	0.267326732673	0.216145833333	0.218087408048	0.210822510823	0.238934250107	0.235524597301	0.255813953488	0.288584865327	0.28108348135	0.248587570621	0.209620476611	0.227351164797	0.238812392427	0.216666666667	0.252991452991	0.213022854679	0.226286686516	0.257227891156	0.230769230769	0.252443688908	0.232142857143	0.269753610875	0.246652267819	0.229944229944	0.214222614841	0.244662681469	0.22035360069	0.256973795435	0.240323266695	0.245226983454	0.24	0.306234203875	0.283840947547	0.288502333475	0.300507185123	0.282018659881	0.233895373973	0.264288783842	0.252279635258	0.256071580741	0.265070542967	0.2329004329	0.278577476715	0.255300735612	0.275182168881	0.227782571182	0.294416243655	0.237786424557	0.230271668823	0.293060200669	0.355294117647	0.38315539739	0.303736440337	0.314859437751	0.580478087649	0.363529871144	0.264072847682	0.35632183908
SL335753	0.256756756757	0.0	0.268779852366	0.272413793103	0.262102049717	0.245788336933	0.233608336952	0.220837043633	0.236013986014	0.206684256816	0.223427331887	0.204734765454	0.261586452763	0.207843137255	0.219587176109	0.204925241865	0.207183530442	0.20244862265	0.203582350371	0.201931518876	0.197715289982	0.205689277899	0.207803594915	0.225567190227	0.22480620155	0.246758859118	0.295514511873	0.266437473141	0.232517482517	0.215283842795	0.219823788546	0.224782608696	0.213566739606	0.251615682895	0.203857957036	0.208987783595	0.209007433319	0.247422680412	0.229472774417	0.230835117773	0.275044722719	0.255024564538	0.224295010846	0.208771929825	0.202281702501	0.228755364807	0.210412147505	0.212319790301	0.209515495417	0.1992976295	0.202011368605	0.203760384784	0.204197638828	0.209394205443	0.213630406291	0.209557211749	0.255957634598	0.222222222222	0.199735449735	0.247546833185	0.198154657293	0.214603739982	0.211504424779	0.216557734205	0.257914731954	0.2329004329	0.211697948494	0.218110579016	0.201754385965	0.196656401232	0.205779334501	0.212886373531	0.227055241409	0.233738074588	0.199124726477	0.21220043573	0.241556220607	0.22168989547	0.210065645514	0.194003527337	0.208830022075	0.211759504863	0.208497590889	0.215711805556	0.261531766754	0.28859348199	0.223136915078	0.203397212544	0.20202020202	0.200088144557	0.220562390158	0.201310043668	0.218410768563	0.230601569311	0.238616462347	0.233923176521	0.221350762527	0.207718993929	0.211261457879	0.21	0.214597902098	0.212292938099	0.204179364388	0.215524718127	0.230633023462	0.218545929473	0.26270456503	0.215371254885	0.200087374399	0.20733304234	0.222703639515	0.228199566161	0.197617997353	0.216746620148	0.211688311688	0.209130434783	0.205627705628	0.210091344063	0.216041397154	0.218096457533	0.218628719276	0.21881743634	0.284542314335	0.237037037037	0.242049469965	0.267466780969	0.249570446735	0.243523316062	0.290364025696	0.271410311035	0.224383916991	0.220155709343	0.246487867178	0.227858985383	0.217484926787	0.238922675934	0.220207253886	0.222795698925	0.251724137931	0.220043572985	0.228828058169	0.246107266436	0.227524499361	0.208514335361	0.207226817588	0.213327563825	0.262414383562	0.228596262495	0.244749249893	0.23736075407	0.246551724138	0.279290964116	0.261018399658	0.242227979275	0.281115879828	0.277540563621	0.229148753224	0.224946236559	0.213114754098	0.25010651896	0.243839169909	0.266865926558	0.284003421728	0.296003513395	0.259051724138	0.219010074463	0.231859167024	0.244758237056	0.235930735931	0.253623188406	0.220651242502	0.226983453543	0.242190842961	0.233732876712	0.24787414966	0.237435008666	0.275454161386	0.243523316062	0.233660828706	0.227471566054	0.236301369863	0.221075268817	0.266359060403	0.245450698265	0.242899533701	0.241408570216	0.295262267343	0.280033840948	0.291930713984	0.304585612116	0.284748626954	0.238382099828	0.265638389032	0.258955545965	0.25	0.258989726027	0.242697594502	0.2805907173	0.269379014989	0.288926601612	0.231529209622	0.294216969185	0.236944324558	0.242307692308	0.290012536565	0.376593279258	0.400468384075	0.321697738992	0.330023828435	0.601956947162	0.384615384615	0.290768605124	0.363301400147
SL335763	0.248348745046	0.268779852366	0.0	0.275519031142	0.24368630926	0.234265734266	0.223441615452	0.194002726034	0.229717813051	0.200088731145	0.20765508139	0.204495372411	0.225068618481	0.210756449497	0.205162438807	0.197514425211	0.197432492253	0.200615926089	0.193021201413	0.192904656319	0.194247787611	0.195931003981	0.199645861	0.216049382716	0.224675324675	0.241394335512	0.264295362449	0.252938615586	0.214380825566	0.200884955752	0.192446043165	0.214505494505	0.208645787384	0.246307558645	0.205195948921	0.204045734389	0.200088339223	0.227510917031	0.223965141612	0.226154510142	0.216643421664	0.201758445164	0.21560035057	0.199024822695	0.196460176991	0.229409228116	0.205509400962	0.225370531822	0.197438162544	0.199029126214	0.196208112875	0.194787985866	0.195229681979	0.215479331574	0.211868131868	0.20538869258	0.209927140255	0.22593235039	0.188224799286	0.206516750803	0.191489361702	0.190929705215	0.196052041274	0.206167400881	0.263113367174	0.218078104432	0.202821869489	0.21560035057	0.193534100974	0.193976970771	0.197612732095	0.217372326495	0.23311546841	0.215763980625	0.207530647986	0.207290294247	0.24	0.212934447866	0.200353825741	0.195305580159	0.187696452627	0.193084867535	0.200353825741	0.218641114983	0.264628820961	0.288055196205	0.227628149435	0.210985178727	0.200176756518	0.195825932504	0.204545454545	0.212821631051	0.208077260755	0.225834797891	0.218165627783	0.23	0.219640508549	0.205933682373	0.207124010554	0.205869469996	0.214411247803	0.221447253705	0.202365308804	0.211446046308	0.193548387097	0.211335676626	0.255217391304	0.206578947368	0.201404124616	0.199206698986	0.22410791993	0.223436816791	0.203711886876	0.203973509934	0.211488250653	0.214379084967	0.208514335361	0.205173169662	0.211989574283	0.216401889223	0.216145833333	0.217108119844	0.284722222222	0.230769230769	0.205349048051	0.258553486358	0.245021645022	0.230432881504	0.27347826087	0.262591476539	0.225021720243	0.216898954704	0.259133389975	0.220824295011	0.211120764553	0.241935483871	0.217731421121	0.220346320346	0.256266205704	0.211267605634	0.235546038544	0.243796255986	0.231952157198	0.205946655007	0.207786526684	0.212358572672	0.259482758621	0.217582417582	0.240172786177	0.234253666954	0.249567474048	0.245124113475	0.256576110392	0.234524847428	0.270833333333	0.273978494624	0.234381732012	0.220199393151	0.217560553633	0.242580645161	0.239982578397	0.253460207612	0.291523972603	0.275692582663	0.238491889522	0.202222222222	0.223330442324	0.243219974171	0.214883311317	0.267743306417	0.223559759243	0.239627434378	0.26159081242	0.241970021413	0.261238337574	0.223441615452	0.268230277186	0.240434782609	0.246376811594	0.217948717949	0.250533504055	0.224762726488	0.281654826578	0.254337706306	0.252542372881	0.258445945946	0.310577328276	0.286016949153	0.3086627418	0.321892005023	0.286380992787	0.239844425238	0.270189003436	0.260511486779	0.264142917907	0.274626865672	0.251718213058	0.28510998308	0.273937312151	0.288395904437	0.23752151463	0.316582914573	0.252794496991	0.250534416417	0.310788381743	0.357423409269	0.384066587396	0.293473854884	0.31900361591	0.600866824271	0.36630179828	0.276885043263	0.366223207687
SL335764	0.262814943527	0.272413793103	0.275519031142	0.0	0.250658472344	0.251076658053	0.239723063609	0.219251336898	0.245980008692	0.210618692409	0.226504980511	0.212570929725	0.254586129754	0.217165149545	0.226596675416	0.214348206474	0.217334494774	0.211053089643	0.215277777778	0.21135371179	0.208733624454	0.213507625272	0.212505465676	0.22788671024	0.227096774194	0.257302405498	0.297012302285	0.270154373928	0.242503259452	0.223043478261	0.215106007067	0.22863340564	0.212001752081	0.262842465753	0.213257740951	0.21986123157	0.209007433319	0.249678249678	0.246147260274	0.233105218135	0.258690744921	0.24483378257	0.228138528139	0.220479302832	0.220243266725	0.236324786325	0.22885358523	0.231633535004	0.217296827466	0.207951070336	0.211396259243	0.213913043478	0.212015672616	0.21722027972	0.219076655052	0.220479302832	0.243555555556	0.233676975945	0.211563731932	0.242844364937	0.209951986032	0.216192170819	0.224077328647	0.22275293096	0.268149391523	0.229067245119	0.226406926407	0.225834416992	0.211949411252	0.206911636045	0.206564551422	0.218315972222	0.243103448276	0.224498692241	0.223996547259	0.233749461903	0.2460554371	0.21780881711	0.213973799127	0.20979020979	0.216703296703	0.222759226714	0.220965637234	0.224956822107	0.266059027778	0.289327046721	0.220052083333	0.21273830156	0.209881941408	0.210341805434	0.222124670764	0.216883116883	0.219956616052	0.242096145518	0.233201581028	0.228571428571	0.229067245119	0.213915298185	0.209698558322	0.213107638889	0.219267654752	0.216956521739	0.20885801129	0.224762726488	0.233760494918	0.214659685864	0.26270456503	0.213043478261	0.208695652174	0.212015672616	0.22884283247	0.227430555556	0.214160839161	0.217523975588	0.218628719276	0.225333907798	0.212591634325	0.212423979149	0.215271786022	0.224159931944	0.219396551724	0.229515229515	0.286761535144	0.249242752055	0.231111111111	0.267466780969	0.251072961373	0.248816185966	0.28595963933	0.274351339855	0.233548387097	0.225528244933	0.264953664701	0.225570383125	0.22284242164	0.247297881539	0.222509702458	0.228889841406	0.262210796915	0.226996527778	0.244595167444	0.258909403177	0.24027072758	0.223179663938	0.209565217391	0.224086021505	0.266865926558	0.233968804159	0.242489270386	0.244880546075	0.252577319588	0.275563258232	0.266950959488	0.24374460742	0.281115879828	0.273116438356	0.234462066009	0.225709372313	0.227642276423	0.25159642401	0.253654342218	0.257191927866	0.298558100085	0.297498903028	0.265034364261	0.226003490401	0.231099656357	0.252981260647	0.231336805556	0.261773440815	0.227486128895	0.233727810651	0.26153195091	0.247983014862	0.264111204718	0.238961038961	0.281263157895	0.254077253219	0.251585623679	0.233653007847	0.252756573367	0.231722958529	0.269987442445	0.257983193277	0.256938603869	0.249577702703	0.314512756169	0.282213772708	0.297684210526	0.308854385229	0.289085545723	0.242164018892	0.265638389032	0.2634524322	0.258174097665	0.27009783071	0.257666098807	0.276226734349	0.264175257732	0.277231952157	0.241349850491	0.309205020921	0.255019222554	0.250531688643	0.295710120783	0.369033760186	0.394829612221	0.312325488632	0.322027134876	0.597014925373	0.377125193199	0.293544457978	0.377055169894
SL335770	0.243040212108	0.262102049717	0.24368630926	0.250658472344	0.0	0.235910878113	0.216490299824	0.185844748858	0.220399113082	0.188114387846	0.203000882613	0.186191536748	0.221100917431	0.197443807845	0.188314606742	0.182266009852	0.191111111111	0.183111111111	0.188303057156	0.180884323359	0.180642283675	0.179910714286	0.186077643909	0.202666666667	0.217826086957	0.227592267135	0.251814882033	0.246940559441	0.210502892746	0.196983141083	0.19009009009	0.206713780919	0.195197865718	0.237991266376	0.191744340879	0.20413550374	0.190581963572	0.233013937282	0.21472392638	0.215464813206	0.221706864564	0.208487084871	0.20704845815	0.179740026894	0.18449197861	0.220294882914	0.197715289982	0.206698986338	0.187111111111	0.190328305235	0.182666666667	0.189273049645	0.186500888099	0.198934280639	0.194493783304	0.190285204991	0.212465878071	0.215968586387	0.180188256387	0.20578778135	0.184327693678	0.191836734694	0.181447963801	0.194321206744	0.246153846154	0.203982300885	0.18125	0.20704845815	0.192017738359	0.186832740214	0.186470850022	0.197792494481	0.216893972723	0.211920529801	0.194174757282	0.201851035699	0.228670420095	0.201948627104	0.19645232816	0.183318465656	0.185335132704	0.179266636487	0.19404973357	0.203866432337	0.255599472991	0.275532377227	0.201940035273	0.189761694616	0.185020062416	0.184622261958	0.185218566922	0.19956043956	0.201851035699	0.221242838255	0.205473306415	0.213784021071	0.211894273128	0.195785776997	0.184046345811	0.190897039328	0.202654867257	0.210618692409	0.184955752212	0.202108963093	0.196914700544	0.205908289242	0.248471615721	0.189189189189	0.178301467319	0.189716312057	0.207820738137	0.209435626102	0.196626719929	0.194493783304	0.192696876375	0.190013256739	0.187335092348	0.187776793623	0.191648351648	0.197134172818	0.195871761089	0.203938730853	0.273601398601	0.209612817089	0.199727024568	0.248038360942	0.231340026189	0.216490299824	0.270588235294	0.243031358885	0.217372326495	0.198150594452	0.239793725827	0.203768624014	0.197898423818	0.238968982088	0.201404124616	0.205676855895	0.237325174825	0.202654867257	0.215771230503	0.245430809399	0.223701159296	0.193392070485	0.183229813665	0.193576770788	0.252813852814	0.20026642984	0.228795128317	0.213537117904	0.237472766885	0.24833997344	0.248374512354	0.226894437144	0.260375709917	0.265138408304	0.217580504787	0.197628458498	0.206010452962	0.238896075895	0.22850877193	0.254325259516	0.281344248169	0.275815824765	0.233948988566	0.199109131403	0.217239878102	0.229600694444	0.20390070922	0.23941227312	0.205907906169	0.215543151567	0.253527148354	0.232227488152	0.23209663503	0.222759226714	0.258687258687	0.231307389593	0.226056945643	0.20694259012	0.237849462366	0.205497382199	0.259212198221	0.239538855679	0.242966751918	0.236954662104	0.30999578237	0.265551265551	0.283518360376	0.307139839459	0.270351328192	0.223821989529	0.262839879154	0.2538093165	0.24860455131	0.25539257981	0.243523316062	0.277943051424	0.259098786828	0.275268817204	0.227705627706	0.305356389709	0.231606443187	0.230968858131	0.291771620487	0.353682552186	0.377786624204	0.297045730473	0.294453507341	0.593341260404	0.363244514107	0.264119601329	0.36090504451
SL335771	0.242082429501	0.245788336933	0.234265734266	0.251076658053	0.235910878113	0.0	0.208260869565	0.191603394372	0.214410480349	0.180176211454	0.198871037777	0.181499342394	0.232454179705	0.195755738415	0.19947391495	0.182417582418	0.192676547515	0.176882661996	0.180428134557	0.181060938185	0.176031606673	0.184083952777	0.17978021978	0.194566170026	0.214285714286	0.224622030238	0.266107678729	0.249678800857	0.210917030568	0.19292885203	0.190897039328	0.198606271777	0.187198597107	0.231067125645	0.189354275742	0.186655037069	0.181060938185	0.21622788088	0.201906412478	0.200430107527	0.238738738739	0.226600985222	0.202081526453	0.183933274802	0.186188811189	0.209850107066	0.192906574394	0.198609300304	0.181619256018	0.180026281209	0.176444833625	0.181381118881	0.184199039721	0.191684901532	0.184129767646	0.185526315789	0.216035634744	0.210141813494	0.174757281553	0.212746858169	0.173262972735	0.186970102633	0.190455148034	0.190309908337	0.234797297297	0.213822894168	0.19408181027	0.192676547515	0.17930732135	0.180543382997	0.177787532924	0.192173913043	0.213327563825	0.213852813853	0.191757049892	0.19461337967	0.222696245734	0.197035745423	0.186077057793	0.183450087566	0.183826778612	0.192324658139	0.187664041995	0.195058517555	0.246860112603	0.262140094542	0.200173310225	0.185844550586	0.180342255375	0.182337434095	0.19806763285	0.201724137931	0.195397307859	0.215277777778	0.205195948921	0.207955036749	0.209956709957	0.195689655172	0.19128540305	0.185378590078	0.193013100437	0.203287197232	0.181105790161	0.194889562581	0.205582631812	0.193899782135	0.243661366566	0.188424717145	0.177729257642	0.184991273997	0.209051724138	0.205206073753	0.194153577661	0.193632795464	0.190311418685	0.197061365601	0.189736955584	0.182293938072	0.189282627485	0.198551342139	0.198880757641	0.204467353952	0.28315565032	0.223233636758	0.20675855936	0.238709677419	0.229845626072	0.226000860956	0.266923736075	0.248081841432	0.209982788296	0.203448275862	0.238919375264	0.198878343399	0.200085873766	0.231266149871	0.195764909248	0.211538461538	0.237237237237	0.206328565236	0.212276214834	0.230073244291	0.213316369805	0.194900605013	0.1825708061	0.200516351119	0.232158211522	0.205562798783	0.222031718817	0.217707442258	0.235117773019	0.256376999568	0.238339751819	0.226999140155	0.254623655914	0.254910333049	0.214805305948	0.206778206778	0.204963628584	0.222222222222	0.2278208441	0.247976139753	0.286256323777	0.279527559055	0.227036395147	0.200524246396	0.208333333333	0.222079589217	0.208333333333	0.24820599409	0.204865556978	0.201444963876	0.233870967742	0.222458528286	0.235095137421	0.215244694673	0.250846023689	0.222174288179	0.217872340426	0.199561403509	0.230279898219	0.198279569892	0.252192066806	0.231255265375	0.227944280287	0.226446979299	0.285174296514	0.264222503161	0.273187183811	0.287332214765	0.26088794926	0.2125	0.243683083512	0.234557235421	0.233418367347	0.243819266837	0.231327358088	0.258962463096	0.248930710009	0.265704584041	0.211068211068	0.284876413909	0.227077977721	0.216609589041	0.280796350062	0.349107835531	0.375342465753	0.293227091633	0.307631160572	0.590042784909	0.358548822848	0.275526742301	0.348033811099
SL310935	0.218173836699	0.233608336952	0.223441615452	0.239723063609	0.216490299824	0.208260869565	0.0	0.139449541284	0.175501113586	0.127601809955	0.151690391459	0.137606454505	0.193798449612	0.149445676275	0.148514851485	0.128332580208	0.137668161435	0.129596412556	0.13082437276	0.124548736462	0.118444846293	0.12865497076	0.124773960217	0.156766413577	0.170603674541	0.187940140845	0.234977578475	0.20043956044	0.156334231806	0.137017070979	0.146859466787	0.154565701559	0.142600896861	0.196233026719	0.135874439462	0.138963360143	0.135486765366	0.181818181818	0.166299073666	0.161035541904	0.200734956362	0.182775996335	0.145154086646	0.135852451642	0.132524707996	0.163596491228	0.142476697736	0.15220293725	0.133632286996	0.126912691269	0.133333333333	0.125899280576	0.135570469799	0.136425033769	0.137791741472	0.140870345446	0.182147711826	0.158057395143	0.121940163191	0.174370709382	0.118046132972	0.139853747715	0.134606639382	0.151757899421	0.206083976007	0.167256637168	0.144196428571	0.151757899421	0.130337078652	0.127420081045	0.121951219512	0.134796238245	0.173144876325	0.161476868327	0.136160714286	0.152241455837	0.164100307963	0.156208277704	0.133153396311	0.129612961296	0.137946630484	0.139165911151	0.133153396311	0.151971643775	0.218365553603	0.2348583878	0.166960352423	0.147410358566	0.134710372699	0.136690647482	0.151978417266	0.162269129288	0.160406539991	0.176626826029	0.18371886121	0.169312169312	0.168877099912	0.14140070922	0.135426008969	0.138591800357	0.158596179476	0.157218777679	0.132530120482	0.15183709606	0.169223826715	0.156305506217	0.198856137264	0.152414709792	0.135593220339	0.133064516129	0.165711767298	0.174449339207	0.141640519946	0.154359430605	0.144754316069	0.152519893899	0.147577092511	0.140311804009	0.148654609616	0.147419072616	0.150485436893	0.15956043956	0.247283789657	0.180770934869	0.179360072105	0.211077191452	0.191163604549	0.196592398427	0.237494562853	0.21697704634	0.169156414763	0.16322041355	0.211810012837	0.164984642387	0.155906895037	0.195614035088	0.162565905097	0.166229221347	0.208097518502	0.16592920354	0.168700959024	0.1967572305	0.184946236559	0.147853032315	0.147228381375	0.15055187638	0.211463308728	0.163410301954	0.190331010453	0.182055749129	0.20365535248	0.231173380035	0.203832752613	0.186567164179	0.235677083333	0.231533477322	0.186197916667	0.158751099384	0.15701754386	0.196103896104	0.193689745837	0.207571801567	0.254607801114	0.247330960854	0.198241758242	0.147283340817	0.170753064799	0.193576388889	0.174392935982	0.215879828326	0.164270152505	0.172056921087	0.202673566192	0.189446366782	0.200172191132	0.179091310101	0.221554315157	0.192644483363	0.183982683983	0.170004450378	0.199827734711	0.163676148796	0.217261904762	0.196397941681	0.199914383562	0.200684638425	0.270613107822	0.228424216402	0.252555366269	0.275716694772	0.24006834686	0.195482189401	0.231597072751	0.212227074236	0.216795201371	0.227994847574	0.203807875379	0.242668933277	0.230802415876	0.252348420154	0.17757417103	0.272535804549	0.204850584669	0.200517464424	0.267111853088	0.331506849315	0.361056365786	0.260640453993	0.296044746304	0.591702210159	0.342412451362	0.244956772334	0.320775829914
SL310936	0.189373297003	0.220837043633	0.194002726034	0.219251336898	0.185844748858	0.191603394372	0.139449541284	0.0	0.144767173813	0.0865882352941	0.128780934922	0.104456824513	0.131186929361	0.115349264706	0.107677902622	0.0927835051546	0.115011547344	0.0952602230483	0.10623556582	0.093370681606	0.0896777206913	0.0941724941725	0.0988805970149	0.13133640553	0.153638814016	0.160527512506	0.186766776161	0.179266636487	0.132468735526	0.116042533518	0.0777671755725	0.134280476627	0.114867994442	0.170058796924	0.107920333488	0.121615419917	0.103992571959	0.157608695652	0.141492265696	0.143758449752	0.12986381323	0.1	0.12367816092	0.0989729225023	0.1	0.141373080397	0.121059844678	0.121546961326	0.108233117484	0.0950163018165	0.0965645311049	0.0984215413185	0.0997679814385	0.119741100324	0.1125	0.10780669145	0.116634799235	0.141432456936	0.0878346641616	0.108643167552	0.091927204853	0.0723240115718	0.0900473933649	0.127981651376	0.191208791209	0.135593220339	0.103528319406	0.11935483871	0.100371747212	0.0919701213819	0.0906542056075	0.123337918386	0.145139205842	0.135445362718	0.110087517273	0.125973431058	0.156853932584	0.131711794401	0.102373196836	0.089803554724	0.0682903533906	0.0868121442125	0.097947761194	0.126599634369	0.200993676603	0.237821080602	0.146418857661	0.129604365621	0.110185185185	0.0998600093327	0.114845938375	0.139102854554	0.140454545455	0.166289080199	0.13961038961	0.154681139756	0.156702898551	0.131065759637	0.123105190629	0.115243342516	0.13933302878	0.144736842105	0.119341563786	0.132453345471	0.12205466541	0.131868131868	0.193982936686	0.133879781421	0.12076852699	0.11377245509	0.148483476686	0.151611438947	0.115633672525	0.123791992637	0.121751025992	0.131483166515	0.12647325476	0.119615032081	0.12755333636	0.139857015192	0.12687585266	0.148064806481	0.239555555556	0.156307129799	0.105966587112	0.200892857143	0.17393258427	0.172972972973	0.221626452189	0.204616067466	0.156235929761	0.140072529465	0.189951520494	0.148648648649	0.137635379061	0.1841868823	0.144469525959	0.152466367713	0.192221725525	0.141031492469	0.163256227758	0.179648806844	0.158899245451	0.124087591241	0.122542295382	0.137104072398	0.205321507761	0.142595978062	0.173154362416	0.164653243848	0.186046511628	0.193078324226	0.20390070922	0.169972948602	0.219794917521	0.218777679362	0.165698972756	0.139692585895	0.13880126183	0.174320107	0.177317731773	0.202132385606	0.246383165278	0.209259259259	0.180298237686	0.117920148561	0.161218092253	0.180604982206	0.133670188333	0.200440528634	0.145544111061	0.15701017249	0.194003527337	0.173179396092	0.188271604938	0.153846153846	0.218818380744	0.173795587573	0.174856131031	0.131359851989	0.183104820876	0.14401440144	0.206701479547	0.197907585004	0.181698196216	0.188869412796	0.26586102719	0.219587176109	0.248913987837	0.277753964852	0.236165577342	0.176050044683	0.220458553792	0.206066012489	0.209281961471	0.222270933801	0.200705778562	0.230400696864	0.21171770972	0.238720981165	0.165773011618	0.264110297286	0.188972876834	0.187803800265	0.25641025641	0.316191241462	0.343737332793	0.238413361169	0.268071045023	0.569706709522	0.326807830603	0.227906976744	0.317508545385
